Associated.Gene.Name	iTreg	naive	nTreg	Th1	Th17	Th2
ENSMUSG00000000308	Ckmt1	3.54379778747496	22.9052807980259	10.6865627993059	27.1957167466777	21.0797805997925	29.6086017178939
ENSMUSG00000000317	Bcl6b	2.68299127641039	12.7573731781581	12.2377052272946	2.04526599868801	2.15835165725324	0.812467675404017
ENSMUSG00000000318	Clec10a	0	0.316802495475843	6.17028287263175	0	0.503735972739914	0
ENSMUSG00000000320	Alox12	2.68299127641039	11.174639171359	26.1979870791927	0.459241444847286	7.86615348783069	2.37544511374176
ENSMUSG00000000325	Arvcf	424.609514757996	166.554501901491	144.298767300725	34.2499976324363	86.6674785510065	28.2195159454946
ENSMUSG00000000326	Comt	3246.91054436073	214.925052872951	1101.20556694299	748.713947681673	1499.35906844808	596.260384432951
ENSMUSG00000000339	Rtca	1279.43367532286	427.965526720847	396.842870825884	699.974071627448	434.588701086235	406.05994603607
ENSMUSG00000000340	Dbt	543.597172501257	483.978075870872	426.726019029545	691.336218593823	513.802593371399	673.304820589703
ENSMUSG00000000346	Dazap2	7660.21131721563	11417.6509826157	10182.4522958536	17539.6621139261	9129.86680793538	15922.5759914929
ENSMUSG00000000355	Mcts1	1120.36273701207	595.189430789532	680.066954517587	1225.63638710962	1605.65300098346	1449.41544907475
ENSMUSG00000000359	Rem1	0	0.871526480203592	0	0	0	0.390744359584435
ENSMUSG00000000365	Rnf17	20.3140768071072	4.83347537952177	22.9928417052465	4.27873791653734	6.85868154235087	4.00038046454979
ENSMUSG00000000374	Trappc10	2492.96110445765	6371.49308843708	3877.22123476692	3208.78137462837	4960.44479847674	5274.37736698044
ENSMUSG00000000378	Ccm2	5220.87759249574	11777.6219699867	7943.53511552721	2776.67053595966	1827.60405451946	4493.78707517195
ENSMUSG00000000381	Wap	0.766568936117255	3.48482745023427	9.2725677286091	0	0.759487019800673	0.390744359584435
ENSMUSG00000000384	Tbrg4	2143.46978621997	5819.33969873345	3298.20072842144	1785.12719497368	2445.41498333228	2742.58722526693
ENSMUSG00000000385	Tmprss2	0	3.88562483425443	15.2714164046261	0.855747583307468	0.503735972739914	0
ENSMUSG00000000386	Mx1	2.29970680835176	55.8795882096955	408.386604608264	321.969391542907	22.536625668341	217.974266883611
ENSMUSG00000000392	Fap	13.7982408501106	38.5317750235879	46.3285518037225	4.34147322292444	6.33164720546614	2.34446615750661
ENSMUSG00000000394	Gcg	0	0.237921489251906	1.51685558866572	0.459241444847286	2.27846105940202	0
ENSMUSG00000000399	Ndufa9	1933.42433850467	1001.85874847024	1626.77544176952	2578.52039063624	1676.43029446681	2078.72893877384
ENSMUSG00000000402	Egfl6	0	1.1094479694555	6.13599603330879	0	0.511502094121518	1.17223307875331
ENSMUSG00000000409	Lck	30928.1073418445	16990.8016313496	31697.8889370147	25911.1115346391	12642.8507162479	19583.4800687314
ENSMUSG00000000411	Tssk3	4.98269808476215	72.5963533460117	78.4911007196092	1.64875986022783	7.73051184291871	3.60963610496535
ENSMUSG00000000416	Cttnbp2	0	2.53569843438684	3.10228485597735	0.459241444847286	0.12787552353038	0
ENSMUSG00000000420	Galnt1	2581.50970530615	1791.85806541452	2129.42239677495	5568.42934958564	5336.77546263743	5724.19772395734
ENSMUSG00000000435	Myf5	0	0.237921489251906	1.55114242798868	0	0	0
ENSMUSG00000000439	Mkrn2	664.437910902117	961.827850158654	757.658362756344	569.067238087517	457.72842942968	565.320559744912
ENSMUSG00000000440	Pparg	2.29970680835176	3.5675438681985	47.3311048025439	17.2404222789236	4.8204392872464	124.438484975045
ENSMUSG00000000441	Raf1	3786.50662924772	7012.18676430022	6015.52122651552	3142.81531567873	4933.59137036559	4274.06513251973
ENSMUSG00000000486	Sept1	13709.312737468	16641.2673474169	20598.5880917683	13061.7654594954	5684.30515803535	15621.4188663781
ENSMUSG00000000489	Pdgfb	7788.4546751312	7.84501679241242	189.735861282051	895.742252661799	3243.71114494885	47.339977867079
ENSMUSG00000000530	Acvrl1	330.424886968378	622.205857375006	238.026997585638	1651.85603903883	405.343505846154	891.16305860963
ENSMUSG00000000531	Grasp	576.427394169735	406.049007526652	517.703067510165	172.464505689648	89.0427506484125	380.680559547844
ENSMUSG00000000532	Acvr1b	805.300899607385	3164.08693148743	1390.21454361632	1394.34460668631	983.827284801248	1267.51941850399
ENSMUSG00000000538	Tom1l2	1381.96944693367	2229.92982035719	3187.50455728817	531.635381723502	576.930122848542	854.841085757108
ENSMUSG00000000544	Gpa33	3.83284468058627	0.237921489251906	1.55114242798868	0	0.503735972739914	0
ENSMUSG00000000552	Zfp385a	81.2970918476333	35.0200996911716	81.5590987362636	104.837899902246	129.327158141907	81.4516381625752
ENSMUSG00000000555	Itga5	867.629352319345	369.201859986528	859.622320931721	368.1096685172	528.175397275048	278.778411900681
ENSMUSG00000000560	Gabra2	0	0	1.55114242798868	0	0.503735972739914	0
ENSMUSG00000000561	Wdr77	1348.78683668938	865.538558461603	1234.81777144441	803.434247195152	2003.47206268257	955.395061104471
ENSMUSG00000000562	Adora3	0	0.951685957007624	6.17028287263175	244.302209275252	5.948020634875	31.9530678754005
ENSMUSG00000000563	Atp5f1	5003.57106723941	1220.46704365605	1730.9077054807	8191.01001960576	5268.87886922812	5775.59772701671
ENSMUSG00000000567	Sox9	4.59941361670353	3.01154141289065	0	0	1.52674016098295	0
ENSMUSG00000000568	Hnrnpd	4345.16591103211	4355.63367279857	3153.25051117358	7158.41468933989	8701.50358401963	5277.04095069832
ENSMUSG00000000579	Dynlt1c	7.66568936117255	14.3452210672776	24.5439841332352	93.5901631124495	17.5846932761395	48.4382709618895
ENSMUSG00000000581	C1d	1656.35122766658	376.170236416417	664.109801326502	1238.89901092173	1144.57757149491	1459.78756000737
ENSMUSG00000000594	Gm2a	1161.39117293866	1000.37624529978	3167.20255836702	11939.2652096011	2332.85707572145	16065.6980476696
ENSMUSG00000000600	Krit1	2374.91659741296	1668.09235593155	1854.82766552318	1588.09497324003	2082.98883370162	2004.34345996551
ENSMUSG00000000605	Clcn4-2	3063.04924443284	1697.94261651928	2470.80953008426	2312.81515720674	2652.4312191759	4209.69897642441
ENSMUSG00000000606	Vmn2r88	0	0	0	0	0.887362543331052	0
ENSMUSG00000000617	Grm6	4.31036672359221	126.72777471298	82.9730938069605	22.6033022982048	33.2160406738401	2.01567971039247
ENSMUSG00000000627	Sema4f	519.952334780553	684.006634933817	468.195422513363	2762.73301326549	731.448228167401	6092.3642638525
ENSMUSG00000000628	Hk2	57.8759546768527	101.771587753131	613.710698507304	2318.83869672459	2249.61787602455	366.539822618862
ENSMUSG00000000631	Myo18a	2399.56993217542	5548.17299855393	6897.37519223442	2657.70738249642	710.818351649209	3094.27466711137
ENSMUSG00000000632	Sez6	1.96354112776679	5.94548029013746	1.55114242798868	0	0.511502094121518	0.421723315819582
ENSMUSG00000000673	Haao	210.02088599132	92.0854599353864	105.931648672884	138.651202795947	22.8545056864546	36.9707866375279
ENSMUSG00000000682	Cd52	20717.3109169025	3053.7883919916	10827.4560930188	15278.912433353	9579.76801361244	18577.4021469304
ENSMUSG00000000686	Abhd15	507.882816069935	58.1671373901897	19.959130527915	154.448713027967	275.520908811421	90.1529330136107
ENSMUSG00000000690	Hoxb6	7.90128329854083	6.25972584445311	0	0	0.759487019800673	0
ENSMUSG00000000693	Loxl3	8.47937708476346	7.69236866228493	99.8299394788982	12.3142369983776	16.763077285286	3.57865714873021
ENSMUSG00000000701	Tcl1b5	0	0	0	0	0	0
ENSMUSG00000000706	Btn1a1	0	0.713764467755718	4.61914044464307	0	0.895128664712657	0.390744359584435
ENSMUSG00000000708	Kat2b	1378.44542660009	2062.69594673225	2477.84521859842	1926.53677389703	2059.39452177808	2091.82867652148
ENSMUSG00000000711	Rab5b	749.719092519708	714.566314446467	1065.83787265316	3344.88985873414	1501.96891706253	3072.5645238263
ENSMUSG00000000724	Cryba1	0	13.7180084292264	57.2208356389662	0.459241444847286	41.8183828173266	2.07763762286276
ENSMUSG00000000730	Dnmt3l	0	0.475842978503812	0	2.62997805630951	0.511502094121518	9.81157001731849
ENSMUSG00000000731	Aire	1.14985340417588	7.92645473979655	50.5362501764901	17.9079639430697	1.01523806686143	115.775183893535
ENSMUSG00000000732	Icosl	37.5963283206804	255.038283432758	743.800941422414	710.682189771847	16.4840278740805	3019.07436981335
ENSMUSG00000000738	Spg7	2669.75103170582	2888.33170586299	2760.60710406201	2066.32994929016	1707.51191193438	1811.55917961129
ENSMUSG00000000739	Sult5a1	0	0.237921489251906	4.61914044464307	2.44177213714819	0	9.9854616832569
ENSMUSG00000000740	Rpl13	3211.33799905414	4626.19744499539	2456.53931847295	2263.72782313354	3328.01559876572	3015.60529560381
ENSMUSG00000000743	Chmp1a	4327.770099252	1552.51211429936	2724.8279677003	5330.42424490416	1876.92262033092	5808.72390011883
ENSMUSG00000000751	Rpa1	6175.12768469815	7746.97972432806	3615.37851133228	10025.9283242098	6392.66506853142	5017.39733360497
ENSMUSG00000000753	Serpinf1	145.789454224699	82.9809039845512	67.7016774023344	159.585650933787	547.573646244758	953.195555211776
ENSMUSG00000000759	Tubgcp3	2346.56976967184	4406.27156934395	3497.41487846804	1546.50201730199	2972.02471071114	1945.64178886222
ENSMUSG00000000766	Oprm1	7.75992693611986	178.751142911763	196.694741459111	2.5672427499224	20.0257119260231	1.56297743833774
ENSMUSG00000000776	Polr3d	574.262709555535	1062.99996745675	692.887536013372	201.268793696279	644.176585024226	458.529576418744
ENSMUSG00000000782	Tcf7	15681.8485837609	54666.5443632164	14669.4617565391	17877.8638102304	15841.9626759662	23486.2322707805
ENSMUSG00000000787	Ddx3x	6939.11853078999	9096.54239617278	13696.2974568103	15874.155175115	15816.1628208874	15619.1046973994
ENSMUSG00000000791	Il12rb1	871.750468943949	43.4415744681734	1999.47753587559	4149.44891168465	1721.55906969853	5601.96640383619
ENSMUSG00000000792	Slc5a5	0	43.3511872267286	6.13599603330879	1.71149516661494	6.5873982525269	0
ENSMUSG00000000794	Kcnn3	0	3.17186036649872	0	0	0.255751047060759	0.421723315819582
ENSMUSG00000000804	Usp32	1874.7422599839	2335.59189490419	2169.68352622401	2198.62969665282	1936.00091394535	1672.10348456428
ENSMUSG00000000805	Car4	7.90128329854083	2.85505787102287	0	0	0	0
ENSMUSG00000000811	Txnrd3	126.122372105685	282.363457520485	140.99076140881	31.6200195761268	67.9898859941895	36.8898318402949
ENSMUSG00000000817	Fasl	359.162108294918	576.699313568629	142.336182800861	1401.05728446973	8.61787438624976	154.637734416515
ENSMUSG00000000823	Znf512b	980.945757721453	5676.87062565108	3355.27618204466	1380.63500345922	1941.35157332068	3306.38924726753
ENSMUSG00000000826	Dnajc5	4045.70394683989	12960.6716745095	6484.89887088277	5911.23564522401	5715.43393850677	5780.99595236288
ENSMUSG00000000827	Tpd52l2	1652.34813539181	2218.77819365627	1594.78432705025	1033.51468611598	1943.11332182894	1010.78782329676
ENSMUSG00000000838	Fmr1	2193.80240539327	2619.90564358041	1953.52613930442	2820.8944200587	4500.58951370556	2228.78880248084
ENSMUSG00000000861	Bcl11a	11.1152495737002	12.0500010633029	56.7751067277678	0	10.2647239493815	0
ENSMUSG00000000869	Il4	7.28240489311392	7.45061176129274	23.0271285445694	45.6883927473689	47.2859658436065	319.213874378363
ENSMUSG00000000876	Pxmp4	875.614984465882	266.86442618319	416.45913296057	1502.23889470736	493.343571523603	943.71861104772
ENSMUSG00000000881	Dlg3	295.323074774214	259.637672734769	763.348629878454	502.793357522571	162.8020364857	300.117376599724
ENSMUSG00000000884	Gnb1l	174.544903106954	166.134911628511	422.5526074961	110.725209078736	156.466771698809	155.560088290279
ENSMUSG00000000889	Dbh	0	0	1.55114242798868	0	0	0
ENSMUSG00000000901	Mmp11	1614.17293833582	93.6592446481249	211.691863149153	62.1358027493721	212.130393124368	60.7541691760726
ENSMUSG00000000902	Smarcb1	3998.39481413136	1767.90482919624	3030.11091377707	2145.82136025499	2171.93795906322	1858.39443181021
ENSMUSG00000000903	Vpreb3	14.7532849361225	2.37921489251906	15.339990083272	15.1324209738484	2.80549539628674	15.7966512360256
ENSMUSG00000000915	Hip1r	2037.50546156194	5949.6019030409	5247.52740401155	1644.76497206346	891.144545315593	2213.37531190232
ENSMUSG00000000916	Nsun5	1376.05982104556	692.655419265688	1278.22370724722	275.967322263602	508.332454680759	503.969903439115
ENSMUSG00000000934	Top1mt	224.129955848938	304.583100203517	231.891001552329	42.0144611885906	162.345428199782	76.3719614879776
ENSMUSG00000000938	Hoxa10	7.90128329854083	2.37793642193897	0	0	0.383626570591138	0.390744359584435
ENSMUSG00000000942	Hoxa4	10.1067525319453	11.7255277443465	4.58485360532011	2.10800130507512	4.42904659527366	1.65591430704318
ENSMUSG00000000948	Snrpn	0	2.85505787102287	12.2377052272946	5.46825633191788	2.27846105940202	5.32750832447883
ENSMUSG00000000957	Mmp14	81.8280668463822	32.8800847584846	116.549637793544	43.5578447361817	16.4840278740805	18.6867565342924
ENSMUSG00000000958	Slc7a7	13.8453596375842	38.359949834759	78.1825191657026	33.0403849169182	39.1718274300967	16.18739559561
ENSMUSG00000000959	Oxa1l	3479.29462684633	3334.03945080106	3402.34946144953	2673.13045824375	1738.84237798808	2343.53349059819
ENSMUSG00000000976	Heatr6	3640.89143193819	2687.27002289565	1909.15193734211	1297.41673525313	1648.33086760978	1563.78459786623
ENSMUSG00000000982	Ccl3	64.0837412359299	3.40850338517053	119.240480577646	9.22501749722083	233.639866064509	0.390744359584435
ENSMUSG00000000983	Wfdc18	20.9266210442648	0.713764467755718	0	0	7.60263631938833	0
ENSMUSG00000001014	Icam4	0	0	0	0	0	0
ENSMUSG00000001016	Ilf2	1929.54082047793	1624.10423843323	1535.34442971925	1588.76203985183	2659.14861678609	1544.75912036846
ENSMUSG00000001017	Chtop	6920.10445734055	7146.95055176746	5392.72586379313	6834.87651722922	4811.40107951678	8920.87520690337
ENSMUSG00000001018	Snapin	1819.88778711132	574.433498387996	864.626851267372	1298.56068520394	926.454153882972	1579.66102849234
ENSMUSG00000001020	S100a4	663.489975933468	26.4702677250642	3180.68836271586	426.837195369188	107.088200750427	150.065703113152
ENSMUSG00000001021	S100a3	0.766568936117255	0	15.305703243949	6.32400391522535	27.6283482454114	39.5940634011508
ENSMUSG00000001023	S100a5	0	0	0	0	0	1.20321203498845
ENSMUSG00000001025	S100a6	199.33881928274	74.6306393902928	1076.39552275363	2123.2646536703	527.582616385686	4261.45609081368
ENSMUSG00000001027	Scn4a	0	57.0602463618944	44.5031146611502	1.25225372176765	1.39886463745257	3.57865714873021
ENSMUSG00000001029	Icam2	1000.96367851809	1163.31462145103	1497.01159793073	865.369106943149	592.387528952955	2128.4455371618
ENSMUSG00000001034	Mapk7	870.600615539773	1757.0960845335	1806.98225813079	1174.21653477491	705.708010206483	1242.16020430767
ENSMUSG00000001036	Epn2	20.7444800626395	33.2020011362808	19.959130527915	17.2605165790611	75.2554924712763	28.7651550862547
ENSMUSG00000001039	B9d1	50.1568123599371	7.28645739594439	68.7728040798017	85.8683405625447	50.5061522960108	16.0325008144343
ENSMUSG00000001052	Sec24b	3036.65529414345	6967.38720843896	5506.82601488333	3782.20084566739	4319.1462587339	3339.14511393159
ENSMUSG00000001053	N4bp3	494.269495811037	135.809318193373	295.598936276289	306.791877156834	443.528604030555	146.263178457486
ENSMUSG00000001054	Rmnd5b	2566.6586282364	1522.67387007795	1969.75758721009	1517.31348518677	1056.17323567538	2122.67730863674
ENSMUSG00000001056	Nhp2	3642.98320632953	362.954918847876	901.862504197556	1375.10306171623	1574.58976880792	1252.18745161149
ENSMUSG00000001062	Vps9d1	1554.29420781018	1491.64640258002	1575.57127232899	455.0846978886	559.559794348195	908.937699045698
ENSMUSG00000001065	Zfp276	1221.09842615871	1809.72032761924	1270.83691568138	409.230645928182	509.038109809421	732.403378717908
ENSMUSG00000001076	C1ql4	0	1.58529094795931	0	0.459241444847286	1.27098911392219	0
ENSMUSG00000001082	Mfsd10	3481.50998480668	1111.88433135438	1631.69492910962	2064.43270061035	1967.19859140341	2347.58179934863
ENSMUSG00000001089	Luzp1	201.346699588392	359.077349006844	143.990185746819	596.98342218083	1209.94058288459	173.675193985758
ENSMUSG00000001095	Slc13a2	4.7407699791245	0.316802495475843	0	1.25225372176765	0.255751047060759	0.421723315819582
ENSMUSG00000001098	Kctd10	1477.33559896881	3692.34294722289	1666.59084230738	1846.4680080925	989.328587105715	1209.09363830374
ENSMUSG00000001100	Poldip2	1903.69762264118	590.118418090501	858.422281555417	1040.96302073423	1109.46882016639	939.658320225808
ENSMUSG00000001103	Sebox	0	0	3.06799801665439	0	4.69256376371602	0.390744359584435
ENSMUSG00000001105	Ift20	1731.92438916641	444.410235831991	1117.99383893628	523.596955183345	1021.09598066262	853.776691321606
ENSMUSG00000001119	Col6a1	28.5044069987594	0.951685957007624	0	10.790947750924	1.27098911392219	225.661143140143
ENSMUSG00000001120	Pcbp3	3095.34402701927	401.395028159439	375.469745227272	96.8450418266556	748.029067079486	116.101922785541
ENSMUSG00000001123	Lgals9	2585.04283941758	2176.55550549635	4391.33376701213	3897.58713656189	1322.18210422461	4083.04225430153
ENSMUSG00000001127	Araf	4828.67022099797	6011.7174425708	7318.7689336465	3182.4556448485	5347.2142270084	5136.0588685753
ENSMUSG00000001128	Cfp	403.905819314561	416.877823548935	645.590718050151	72.2567564301755	242.618599615737	206.530746702194
ENSMUSG00000001131	Timp1	9.81770563883396	18.3110053783361	30.611406487898	26.6110046890562	3619.41530894199	25.3294106472278
ENSMUSG00000001134	Uxt	155.25199167814	70.8673635619855	121.100204559541	83.5294923320588	192.275004910208	110.111874308652
ENSMUSG00000001138	Cnnm3	1856.28003412299	2395.49210941285	1683.77408705564	929.738856662712	1179.55545980531	1181.65970618763
ENSMUSG00000001143	Lman2l	939.044621896357	562.784678878455	768.379212394973	676.276817602601	669.687967883653	480.735079744405
ENSMUSG00000001150	Mcm3ap	2493.10045615958	5414.20249265311	3456.61474245377	3799.90493915077	2660.51598510778	3684.48217300699
ENSMUSG00000001151	Pcnt	1689.380588161	14671.5593411739	4715.31681342582	4624.83477258632	5079.27753390731	4144.67263099096
ENSMUSG00000001155	Ftcd	0	4.27875139479402	0	1.25225372176765	0.631611496270293	12.5777594906447
ENSMUSG00000001156	Mxd1	1752.20324057349	3518.86264259039	4551.99978137031	12235.5563187281	3071.14845318844	2061.48503570399
ENSMUSG00000001157	Gmcl1	1150.54241319458	1000.89555627801	1285.07972690632	1529.53263054875	1288.50477576636	1167.54907606691
ENSMUSG00000001158	Snrnp27	1085.16746219205	346.925070297134	732.291494479358	770.699706539904	1064.99346104779	615.609681119654
ENSMUSG00000001166	Oas1c	170.982102814671	204.514038521972	784.65318179842	379.55787325603	89.9414968945499	623.085847347864
ENSMUSG00000001168	Oas1h	0	0.316802495475843	4.61914044464307	0	0	0
ENSMUSG00000001173	Ocrl	859.824311256246	524.906964375101	743.835228261737	378.378639516889	1647.69607036232	531.077096663218
ENSMUSG00000001175	Calm1	31399.8053885575	4545.43006485904	11744.4061547239	23002.0720317529	19855.5165704763	17567.0629307955
ENSMUSG00000001211	Agpat3	7363.92408457755	5625.81990906969	8015.98484607302	7545.2386233559	6096.73352573269	5002.29040962655
ENSMUSG00000001225	Slc26a3	0	3.88562483425443	9.23828088928614	0	1.27098911392219	0.390744359584435
ENSMUSG00000001227	Sema6b	20.9266210442648	10.4608747036033	22.9928417052465	120.823616053428	109.591879329896	53.189161189373
ENSMUSG00000001228	Uhrf1	1374.08516147944	117.063380895096	1139.18729567982	6737.57555932412	7168.64799555048	1521.61021872916
ENSMUSG00000001229	Dpp9	4361.91841725834	2774.50423482475	2553.29437348224	2873.65473558599	2525.91602706097	2518.64979375245
ENSMUSG00000001240	Ramp2	0	5.62356391234123	1.51685558866572	0.855747583307468	1.01523806686143	0
ENSMUSG00000001247	Lsr	40.8166287641091	28.7680446701991	130.749927520703	564.002845111983	46.1894489815043	153.754246460242
ENSMUSG00000001248	Gramd1a	15437.654869075	32182.2369283859	13685.807032183	9184.44665456428	6530.68391111834	9769.92857362098
ENSMUSG00000001249	Hpn	207.469362350379	52.6198975429122	249.921834419703	3.81949647169005	77.4526747354376	5.20359249953824
ENSMUSG00000001260	Gabrg1	0	0	3.10228485597735	0	0.12787552353038	0
ENSMUSG00000001270	Ckb	7831.71934160792	586.672454888765	1691.41735581366	14067.0581172564	799.107887651907	3881.75984305207
ENSMUSG00000001280	Sp1	2401.23020817535	5838.37956458947	4119.68770394213	7593.41475461306	4625.19709300989	8227.60321716864
ENSMUSG00000001281	Itgb7	13646.4807856664	8338.00980533217	21280.381667527	16776.5239505873	3119.04644887389	38949.4138140421
ENSMUSG00000001285	Myg1	1417.07203407692	485.079468847105	916.81710438982	1061.3176616264	705.300023354683	1032.90535701189
ENSMUSG00000001288	Rarg	6208.54511393071	548.9401018618	4375.49594365592	208.862693227435	1311.01979507445	321.098623450525
ENSMUSG00000001289	Pfdn5	3448.8464561737	2303.17831337472	4514.74631091772	4343.14397729418	1887.48906196882	7796.1203923574
ENSMUSG00000001300	Efnb2	10.2481088943662	131.053829519237	39.952547895153	52.4716381074415	18.6734440168601	35.5627039803659
